PeriodEnd,PeriodStart,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-12-31T01:00:00Z,2021-12-31T00:00:00Z,20.8,-130,0.9,5.0,0,0,0,0,0,0,24.2,35.3,0.0,1008.3,331,2.2,157,0.18
2021-12-31T02:00:00Z,2021-12-31T01:00:00Z,21.6,-117,0.0,4.6,0,0,0,0,0,0,24.3,32.9,0.0,1008.1,321,1.7,144,0.18
2021-12-31T03:00:00Z,2021-12-31T02:00:00Z,20.9,-113,0.0,4.0,0,0,0,0,0,0,24.3,33.1,0.0,1008.2,307,1.4,131,0.18
2021-12-31T04:00:00Z,2021-12-31T03:00:00Z,20.5,-111,0.0,4.0,0,0,0,0,0,0,24.3,33.8,0.0,1008.6,301,1.2,117,0.18
2021-12-31T05:00:00Z,2021-12-31T04:00:00Z,20.8,-112,8.9,4.2,0,0,0,0,0,0,24.3,33.5,0.0,1009.3,307,1.0,103,0.18
2021-12-31T06:00:00Z,2021-12-31T05:00:00Z,20.6,-114,21.7,4.4,12,0,0,12,12,12,24.4,34.5,0.0,1010.1,318,1.1,90,0.18
2021-12-31T07:00:00Z,2021-12-31T06:00:00Z,21.3,-117,0.9,5.0,88,295,77,165,190,301,24.5,34.7,0.0,1011.0,333,1.3,76,0.18
2021-12-31T08:00:00Z,2021-12-31T07:00:00Z,24.4,-122,0.0,4.7,142,551,248,391,438,681,24.6,28.2,0.0,1011.7,352,1.4,63,0.18
2021-12-31T09:00:00Z,2021-12-31T08:00:00Z,27.2,-130,0.0,2.9,176,671,418,595,654,790,24.8,20.9,0.0,1011.8,4,1.5,51,0.18
2021-12-31T10:00:00Z,2021-12-31T09:00:00Z,28.9,-143,0.0,2.0,195,737,554,749,815,837,25.4,17.8,0.0,1011.3,7,1.3,41,0.18
2021-12-31T11:00:00Z,2021-12-31T10:00:00Z,30.4,-163,0.0,2.2,203,769,635,838,907,856,26.0,16.6,0.0,1010.5,3,1.1,34,0.18
2021-12-31T12:00:00Z,2021-12-31T11:00:00Z,31.4,173,0.0,2.4,205,774,649,854,924,859,26.0,15.8,0.0,1009.3,352,1.1,33,0.18
2021-12-31T13:00:00Z,2021-12-31T12:00:00Z,32.4,150,0.0,2.5,204,745,589,794,861,845,26.0,15.1,0.0,1008.0,339,1.2,38,0.18
2021-12-31T14:00:00Z,2021-12-31T13:00:00Z,32.9,135,0.0,3.1,191,692,474,664,726,809,26.0,15.2,0.0,1007.2,329,1.5,47,0.18
2021-12-31T15:00:00Z,2021-12-31T14:00:00Z,33.0,125,0.0,3.4,163,594,314,478,530,728,25.9,15.4,0.0,1006.7,323,1.8,58,0.18
2021-12-31T16:00:00Z,2021-12-31T15:00:00Z,32.8,119,0.0,4.8,117,414,140,257,293,501,25.8,17.3,0.0,1006.7,316,1.7,71,0.18
2021-12-31T17:00:00Z,2021-12-31T16:00:00Z,31.2,115,21.6,5.8,40,72,13,53,59,68,25.5,20.4,0.0,1007.1,291,1.7,84,0.18
2021-12-31T18:00:00Z,2021-12-31T17:00:00Z,29.0,112,53.7,5.9,0,0,0,0,0,0,25.2,23.2,0.0,1007.7,271,2.1,98,0.18
2021-12-31T19:00:00Z,2021-12-31T18:00:00Z,28.1,111,14.0,6.4,0,0,0,0,0,0,24.8,25.4,0.0,1008.5,277,2.1,111,0.18
2021-12-31T20:00:00Z,2021-12-31T19:00:00Z,26.6,112,13.0,6.1,0,0,0,0,0,0,24.3,27.2,0.0,1009.2,302,2.2,125,0.18
2021-12-31T21:00:00Z,2021-12-31T20:00:00Z,24.2,115,19.8,5.4,0,0,0,0,0,0,23.7,29.8,0.0,1009.6,323,2.5,139,0.18
2021-12-31T22:00:00Z,2021-12-31T21:00:00Z,22.7,123,30.4,5.0,0,0,0,0,0,0,22.8,31.7,0.0,1009.8,332,2.6,152,0.18
2021-12-31T23:00:00Z,2021-12-31T22:00:00Z,22.2,146,25.9,4.9,0,0,0,0,0,0,21.9,32.4,0.0,1010.0,338,2.5,162,0.18
2022-01-01T00:00:00Z,2021-12-31T23:00:00Z,21.5,-165,35.1,4.7,0,0,0,0,0,0,21.6,33.4,0.0,1009.7,345,2.6,165,0.18
