PeriodEnd,PeriodStart,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-12-31T01:00:00Z,2021-12-31T00:00:00Z,20.4,-135,12.8,-5.0,0,0,0,0,0,0,9.4,17.7,0.0,977.9,56,3.2,164,0.28
2021-12-31T02:00:00Z,2021-12-31T01:00:00Z,19.6,-116,25.9,-5.2,0,0,0,0,0,0,9.3,18.3,0.0,977.6,57,3.3,152,0.28
2021-12-31T03:00:00Z,2021-12-31T02:00:00Z,18.6,-111,19.8,-5.5,0,0,0,0,0,0,9.2,19.1,0.0,977.4,60,3.5,139,0.28
2021-12-31T04:00:00Z,2021-12-31T03:00:00Z,18.0,-109,0.9,-5.4,0,0,0,0,0,0,9.0,19.9,0.0,977.5,62,3.6,125,0.28
2021-12-31T05:00:00Z,2021-12-31T04:00:00Z,18.0,-110,4.7,-5.2,0,0,0,0,0,0,8.9,20.0,0.0,977.8,64,3.6,111,0.28
2021-12-31T06:00:00Z,2021-12-31T05:00:00Z,18.7,-112,21.4,-6.0,0,0,0,0,0,0,8.8,18.2,0.0,978.4,67,3.5,98,0.28
2021-12-31T07:00:00Z,2021-12-31T06:00:00Z,20.0,-116,0.9,-5.9,44,45,8,51,57,57,8.8,16.9,0.0,979.2,70,3.7,84,0.28
2021-12-31T08:00:00Z,2021-12-31T07:00:00Z,22.2,-120,0.0,-4.1,139,301,101,240,278,419,8.8,16.9,0.0,980.0,74,4.0,71,0.28
2021-12-31T09:00:00Z,2021-12-31T08:00:00Z,23.7,-128,0.0,-3.3,198,520,269,467,535,689,8.8,16.4,0.0,980.5,77,4.3,59,0.28
2021-12-31T10:00:00Z,2021-12-31T09:00:00Z,25.4,-138,0.0,-3.4,191,732,486,677,773,823,9.3,14.8,0.0,980.4,78,4.3,48,0.28
2021-12-31T11:00:00Z,2021-12-31T10:00:00Z,27.8,-154,0.0,-3.2,200,791,603,803,908,852,9.8,12.9,0.0,979.7,77,4.3,40,0.28
2021-12-31T12:00:00Z,2021-12-31T11:00:00Z,29.5,-176,0.0,-3.3,210,802,644,853,961,857,9.8,11.6,0.0,978.6,75,4.2,37,0.28
2021-12-31T13:00:00Z,2021-12-31T12:00:00Z,30.7,162,0.0,-3.8,186,830,651,838,947,863,9.8,10.5,0.0,977.4,73,3.9,38,0.28
2021-12-31T14:00:00Z,2021-12-31T13:00:00Z,31.5,144,0.0,-4.2,173,805,568,741,845,852,9.8,9.7,0.0,976.5,70,3.5,45,0.28
2021-12-31T15:00:00Z,2021-12-31T14:00:00Z,31.7,131,0.0,-4.7,151,745,427,578,672,817,9.8,9.3,0.0,976.0,67,3.2,55,0.28
2021-12-31T16:00:00Z,2021-12-31T15:00:00Z,31.4,123,0.0,-4.9,119,618,247,366,442,708,9.7,9.3,0.0,975.9,63,3.0,67,0.28
2021-12-31T17:00:00Z,2021-12-31T16:00:00Z,29.8,117,2.8,-5.8,69,303,65,134,171,222,9.6,9.5,0.0,976.2,53,2.4,79,0.28
2021-12-31T18:00:00Z,2021-12-31T17:00:00Z,27.6,113,43.7,-5.6,3,0,0,3,3,3,9.5,11.0,0.0,976.8,40,2.2,93,0.28
2021-12-31T19:00:00Z,2021-12-31T18:00:00Z,26.0,111,1.9,-4.6,0,0,0,0,0,0,9.4,13.0,0.0,977.5,38,2.6,106,0.28
2021-12-31T20:00:00Z,2021-12-31T19:00:00Z,25.0,109,0.0,-4.6,0,0,0,0,0,0,9.4,13.7,0.0,978.3,39,2.8,120,0.28
2021-12-31T21:00:00Z,2021-12-31T20:00:00Z,23.7,110,0.0,-4.4,0,0,0,0,0,0,9.3,15.2,0.0,978.7,43,3.0,134,0.28
2021-12-31T22:00:00Z,2021-12-31T21:00:00Z,22.7,113,2.1,-3.9,0,0,0,0,0,0,9.4,16.6,0.0,978.8,46,3.0,147,0.28
2021-12-31T23:00:00Z,2021-12-31T22:00:00Z,22.3,125,10.7,-3.6,0,0,0,0,0,0,9.7,17.4,0.0,978.8,50,3.1,160,0.28
2022-01-01T00:00:00Z,2021-12-31T23:00:00Z,21.9,167,9.0,-2.9,0,0,0,0,0,0,9.8,18.8,0.0,978.7,54,3.2,169,0.28
2022-01-01T01:00:00Z,2022-01-01T00:00:00Z,21.4,-135,3.4,-2.0,0,0,0,0,0,0,10.1,20.8,0.0,978.6,57,3.5,164,0.28
2022-01-01T02:00:00Z,2022-01-01T01:00:00Z,21.0,-116,34.3,-1.1,0,0,0,0,0,0,10.3,22.8,0.0,978.2,59,4.0,152,0.28
2022-01-01T03:00:00Z,2022-01-01T02:00:00Z,20.1,-110,24.4,-0.6,0,0,0,0,0,0,10.4,24.8,0.0,978.0,61,4.2,139,0.28
2022-01-01T04:00:00Z,2022-01-01T03:00:00Z,19.2,-109,9.7,-0.5,0,0,0,0,0,0,10.4,26.6,0.0,978.2,64,4.1,125,0.28
2022-01-01T05:00:00Z,2022-01-01T04:00:00Z,18.9,-110,0.0,-0.2,0,0,0,0,0,0,10.4,27.6,0.0,978.5,65,3.9,111,0.28
2022-01-01T06:00:00Z,2022-01-01T05:00:00Z,18.6,-112,0.0,-0.1,0,0,0,0,0,0,10.3,28.4,0.0,978.8,68,3.8,98,0.28
2022-01-01T07:00:00Z,2022-01-01T06:00:00Z,18.8,-115,0.0,0.3,40,140,22,62,78,72,10.2,28.7,0.0,979.4,71,3.9,84,0.28
2022-01-01T08:00:00Z,2022-01-01T07:00:00Z,20.4,-120,2.3,0.8,118,462,148,266,323,524,10.2,27.2,0.0,980.1,72,4.3,71,0.28
2022-01-01T09:00:00Z,2022-01-01T08:00:00Z,22.6,-128,5.4,0.9,183,566,288,471,544,714,10.3,24.0,0.0,980.9,74,4.6,59,0.28
2022-01-01T10:00:00Z,2022-01-01T09:00:00Z,25.2,-138,0.0,1.2,176,762,505,681,779,834,10.3,20.8,0.0,980.8,73,4.7,49,0.28
2022-01-01T11:00:00Z,2022-01-01T10:00:00Z,27.5,-154,0.0,1.1,190,808,615,805,912,856,10.4,18.1,0.0,980.2,72,4.7,40,0.28
2022-01-01T12:00:00Z,2022-01-01T11:00:00Z,28.9,-176,0.0,0.4,192,830,667,859,969,864,10.5,15.9,0.0,979.3,73,4.7,37,0.28
2022-01-01T13:00:00Z,2022-01-01T12:00:00Z,30.2,162,5.1,-0.1,255,682,538,793,885,812,10.5,14.2,0.0,978.2,73,4.7,38,0.28
2022-01-01T14:00:00Z,2022-01-01T13:00:00Z,31.0,144,0.9,-0.4,193,761,537,730,829,837,10.5,13.2,0.0,977.2,71,4.4,45,0.28
2022-01-01T15:00:00Z,2022-01-01T14:00:00Z,31.0,131,0.0,-1.1,156,730,421,577,669,810,10.5,12.5,0.0,976.5,70,4.1,55,0.28
2022-01-01T16:00:00Z,2022-01-01T15:00:00Z,30.9,123,0.0,-1.0,122,604,243,365,439,701,10.6,12.8,0.0,976.3,69,4.0,67,0.28
2022-01-01T17:00:00Z,2022-01-01T16:00:00Z,29.8,117,10.9,-1.4,85,174,37,122,143,171,10.7,13.2,0.0,976.6,63,3.2,79,0.28
2022-01-01T18:00:00Z,2022-01-01T17:00:00Z,27.2,113,41.6,-1.6,4,0,0,4,4,4,10.8,15.0,0.0,976.9,52,2.5,92,0.28
2022-01-01T19:00:00Z,2022-01-01T18:00:00Z,25.2,111,1.8,-1.2,0,0,0,0,0,0,10.9,17.5,0.0,977.5,48,2.8,106,0.28
2022-01-01T20:00:00Z,2022-01-01T19:00:00Z,24.7,109,0.0,-1.2,0,0,0,0,0,0,11.0,18.1,0.0,978.3,49,3.2,120,0.28
2022-01-01T21:00:00Z,2022-01-01T20:00:00Z,24.2,110,0.0,-0.8,0,0,0,0,0,0,11.2,19.2,0.0,978.7,52,3.5,134,0.28
2022-01-01T22:00:00Z,2022-01-01T21:00:00Z,23.4,113,0.0,-0.3,0,0,0,0,0,0,11.7,20.9,0.0,978.7,55,3.9,147,0.28
2022-01-01T23:00:00Z,2022-01-01T22:00:00Z,22.3,124,0.0,0.4,0,0,0,0,0,0,12.3,23.4,0.0,978.7,56,4.1,160,0.28
2022-01-02T00:00:00Z,2022-01-01T23:00:00Z,21.7,167,0.0,1.4,0,0,0,0,0,0,12.6,26.1,0.0,978.7,56,4.1,169,0.28
