PeriodEnd,PeriodStart,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-12-31T01:00:00Z,2021-12-31T00:00:00Z,23.5,-145,11.9,21.3,0,0,0,0,0,0,37.7,87.5,0.0,1002.9,210,2.3,158,0.14
2021-12-31T02:00:00Z,2021-12-31T01:00:00Z,22.7,-126,0.0,21.8,0,0,0,0,0,0,38.1,95.3,0.0,1002.5,217,1.8,147,0.14
2021-12-31T03:00:00Z,2021-12-31T02:00:00Z,21.9,-117,0.0,21.6,0,0,0,0,0,0,38.2,98.2,0.0,1002.4,216,1.4,134,0.14
2021-12-31T04:00:00Z,2021-12-31T03:00:00Z,21.7,-114,0.0,21.6,0,0,0,0,0,0,38.4,99.4,0.0,1002.7,202,1.4,121,0.14
2021-12-31T05:00:00Z,2021-12-31T04:00:00Z,21.8,-113,10.3,21.7,0,0,0,0,0,0,38.6,99.7,0.0,1003.1,186,1.4,107,0.14
2021-12-31T06:00:00Z,2021-12-31T05:00:00Z,22.8,-113,4.2,22.6,3,0,0,3,3,3,38.7,98.2,0.0,1003.6,177,1.1,93,0.14
2021-12-31T07:00:00Z,2021-12-31T06:00:00Z,24.7,-115,0.0,23.8,72,101,23,95,100,133,38.8,95.0,0.0,1004.4,181,0.7,79,0.14
2021-12-31T08:00:00Z,2021-12-31T07:00:00Z,26.8,-119,0.0,23.9,158,324,134,292,309,490,39.0,84.6,0.0,1005.3,208,1.3,66,0.14
2021-12-31T09:00:00Z,2021-12-31T08:00:00Z,28.8,-125,13.3,23.1,302,219,127,430,441,521,39.3,71.6,0.0,1005.6,211,1.9,53,0.14
2021-12-31T10:00:00Z,2021-12-31T09:00:00Z,30.3,-135,5.0,22.1,331,362,273,604,623,664,41.0,61.7,0.0,1005.5,205,1.2,42,0.14
2021-12-31T11:00:00Z,2021-12-31T10:00:00Z,31.6,-152,8.7,20.7,409,315,263,671,689,690,42.8,52.5,0.0,1004.9,202,0.5,33,0.14
2021-12-31T12:00:00Z,2021-12-31T11:00:00Z,32.9,-178,0.9,19.4,345,490,428,773,800,775,43.0,45.0,0.0,1003.7,202,0.3,29,0.14
2021-12-31T13:00:00Z,2021-12-31T12:00:00Z,34.1,155,0.0,18.7,315,527,447,761,790,782,43.1,40.2,0.0,1002.5,217,0.3,32,0.14
2021-12-31T14:00:00Z,2021-12-31T13:00:00Z,34.5,137,0.0,18.8,291,484,368,660,686,734,43.1,39.5,0.0,1001.3,225,0.3,40,0.14
2021-12-31T15:00:00Z,2021-12-31T14:00:00Z,34.6,126,0.0,19.2,251,393,244,495,516,630,42.9,40.4,0.0,1000.6,211,0.3,52,0.14
2021-12-31T16:00:00Z,2021-12-31T15:00:00Z,34.3,119,6.9,19.1,188,198,93,280,290,391,42.5,40.8,0.0,1000.4,198,0.3,64,0.14
2021-12-31T17:00:00Z,2021-12-31T16:00:00Z,33.2,115,20.6,19.8,82,0,0,82,81,82,42.1,45.4,0.0,1000.7,204,0.5,78,0.14
2021-12-31T18:00:00Z,2021-12-31T17:00:00Z,32.0,113,53.6,19.7,5,0,0,5,5,5,41.8,48.1,0.0,1001.3,203,0.9,91,0.14
2021-12-31T19:00:00Z,2021-12-31T18:00:00Z,31.2,113,47.4,19.5,0,0,0,0,0,0,42.2,49.9,0.0,1002.2,194,1.7,105,0.14
2021-12-31T20:00:00Z,2021-12-31T19:00:00Z,29.2,113,43.3,20.6,0,0,0,0,0,0,43.5,59.8,0.0,1003.4,185,2.5,119,0.14
2021-12-31T21:00:00Z,2021-12-31T20:00:00Z,27.3,117,31.9,21.6,0,0,0,0,0,0,45.1,71.1,0.0,1004.3,181,2.8,132,0.14
2021-12-31T22:00:00Z,2021-12-31T21:00:00Z,26.2,124,28.9,22.5,0,0,0,0,0,0,46.3,80.4,0.0,1004.5,187,2.6,145,0.14
2021-12-31T23:00:00Z,2021-12-31T22:00:00Z,25.5,141,30.9,23.0,0,0,0,0,0,0,46.4,86.6,0.0,1004.6,193,2.2,156,0.14
2022-01-01T00:00:00Z,2021-12-31T23:00:00Z,24.9,177,30.6,23.2,0,0,0,0,0,0,45.7,90.9,0.0,1004.3,197,1.7,162,0.14
2022-01-01T01:00:00Z,2022-01-01T00:00:00Z,24.2,-145,23.9,23.2,0,0,0,0,0,0,45.0,93.6,0.0,1003.7,200,1.4,158,0.14
2022-01-01T02:00:00Z,2022-01-01T01:00:00Z,24.1,-126,26.8,23.0,0,0,0,0,0,0,44.3,93.6,0.0,1003.0,204,1.4,147,0.14
2022-01-01T03:00:00Z,2022-01-01T02:00:00Z,23.8,-117,25.4,22.7,0,0,0,0,0,0,43.6,93.3,0.0,1002.8,209,1.3,134,0.14
2022-01-01T04:00:00Z,2022-01-01T03:00:00Z,23.4,-114,29.6,22.2,0,0,0,0,0,0,42.8,93.6,0.0,1002.9,215,1.2,121,0.14
2022-01-01T05:00:00Z,2022-01-01T04:00:00Z,23.0,-113,30.0,22.0,0,0,0,0,0,0,42.3,94.4,0.0,1003.2,218,1.2,107,0.14
2022-01-01T06:00:00Z,2022-01-01T05:00:00Z,23.0,-113,33.7,22.5,2,0,0,2,2,2,42.1,97.0,0.0,1003.7,217,1.3,93,0.14
2022-01-01T07:00:00Z,2022-01-01T06:00:00Z,24.0,-115,1.5,22.8,70,55,13,83,86,105,42.0,93.1,0.0,1004.5,218,1.1,80,0.14
2022-01-01T08:00:00Z,2022-01-01T07:00:00Z,26.0,-118,0.0,22.4,169,228,95,264,276,405,42.0,80.7,0.0,1005.4,226,1.4,66,0.14
2022-01-01T09:00:00Z,2022-01-01T08:00:00Z,27.6,-124,10.2,21.6,301,197,113,414,424,498,41.9,69.9,0.0,1005.7,229,1.5,53,0.14
2022-01-01T10:00:00Z,2022-01-01T09:00:00Z,29.8,-135,17.7,21.8,424,118,89,513,520,535,42.3,62.3,0.0,1005.1,250,0.7,42,0.14
2022-01-01T11:00:00Z,2022-01-01T10:00:00Z,31.9,-152,21.6,22.3,502,90,76,578,582,583,43.2,56.9,0.0,1004.4,358,0.3,33,0.14
2022-01-01T12:00:00Z,2022-01-01T11:00:00Z,32.8,-178,17.9,21.7,496,167,146,642,651,643,43.9,52.2,0.0,1003.6,75,0.4,29,0.14
2022-01-01T13:00:00Z,2022-01-01T12:00:00Z,33.4,156,25.3,21.3,520,58,48,569,571,572,44.7,49.5,0.0,1002.4,105,0.6,32,0.14
2022-01-01T14:00:00Z,2022-01-01T13:00:00Z,33.4,137,19.3,21.2,432,133,103,536,543,556,45.0,48.9,0.0,1001.1,95,0.6,40,0.14
