PeriodEnd,PeriodStart,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-12-31T01:00:00Z,2021-12-31T00:00:00Z,17.3,-124,8.3,-2.9,0,0,0,0,0,0,18.7,25.1,0.0,976.7,3,2.6,158,0.26
2021-12-31T02:00:00Z,2021-12-31T01:00:00Z,17.0,-114,13.2,-2.6,0,0,0,0,0,0,18.7,26.1,0.0,976.5,6,2.5,145,0.26
2021-12-31T03:00:00Z,2021-12-31T02:00:00Z,16.2,-111,19.2,-2.3,0,0,0,0,0,0,18.7,28.1,0.0,976.6,7,2.4,131,0.26
2021-12-31T04:00:00Z,2021-12-31T03:00:00Z,15.9,-110,2.9,-1.7,0,0,0,0,0,0,18.6,30.0,0.0,976.9,9,2.3,117,0.26
2021-12-31T05:00:00Z,2021-12-31T04:00:00Z,15.8,-111,19.1,-1.2,0,0,0,0,0,0,18.4,31.0,0.0,977.4,12,2.1,104,0.26
2021-12-31T06:00:00Z,2021-12-31T05:00:00Z,15.8,-114,7.2,-1.0,11,2,0,11,11,11,18.2,31.7,0.0,978.2,18,2.0,90,0.26
2021-12-31T07:00:00Z,2021-12-31T06:00:00Z,17.6,-118,0.0,-0.1,100,136,36,135,151,200,17.8,30.2,0.0,979.1,22,2.2,77,0.26
2021-12-31T08:00:00Z,2021-12-31T07:00:00Z,20.9,-123,0.0,1.0,184,371,164,348,392,554,17.6,26.7,0.0,979.9,27,2.6,64,0.26
2021-12-31T09:00:00Z,2021-12-31T08:00:00Z,23.2,-132,0.0,0.9,225,550,336,561,628,726,17.4,22.9,0.0,980.0,33,3.0,53,0.26
2021-12-31T10:00:00Z,2021-12-31T09:00:00Z,25.0,-145,0.0,0.2,192,757,556,748,837,836,17.4,19.6,0.0,979.5,34,3.2,43,0.26
2021-12-31T11:00:00Z,2021-12-31T10:00:00Z,26.7,-165,0.0,-0.1,189,811,651,840,936,858,17.4,17.4,0.0,978.8,34,3.2,37,0.26
2021-12-31T12:00:00Z,2021-12-31T11:00:00Z,28.1,172,0.0,-0.1,189,818,665,854,951,861,17.1,16.0,0.0,977.7,31,3.3,36,0.26
2021-12-31T13:00:00Z,2021-12-31T12:00:00Z,29.2,151,0.0,-0.4,174,814,620,795,889,856,16.9,14.8,0.0,976.5,26,3.3,40,0.26
2021-12-31T14:00:00Z,2021-12-31T13:00:00Z,29.7,136,0.0,-0.7,160,767,502,663,750,832,16.6,13.9,0.0,975.8,21,3.3,49,0.26
2021-12-31T15:00:00Z,2021-12-31T14:00:00Z,29.8,126,0.0,-0.7,138,669,333,472,547,764,16.3,13.8,0.0,975.4,16,3.3,60,0.26
