PeriodEnd,PeriodStart,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2022-04-30T01:00:00Z,2022-04-30T00:00:00Z,24.0,-39,72.8,23.6,0,0,0,0,0,0,51.1,97.3,0.0,1017.0,206,1.3,155,0.12
2022-04-30T02:00:00Z,2022-04-30T01:00:00Z,24.0,-57,75.8,23.5,0,0,0,0,0,0,51.7,96.5,0.0,1016.8,237,1.1,144,0.12
2022-04-30T03:00:00Z,2022-04-30T02:00:00Z,24.0,-66,88.9,23.4,0,0,0,0,0,0,52.5,96.5,0.0,1016.9,265,1.1,130,0.12
2022-04-30T04:00:00Z,2022-04-30T03:00:00Z,23.6,-71,85.8,23.2,0,0,0,0,0,0,53.3,97.6,0.0,1017.4,261,1.3,116,0.12
2022-04-30T05:00:00Z,2022-04-30T04:00:00Z,23.5,-74,66.3,23.2,0,0,0,0,0,0,54.0,97.9,0.0,1018.0,270,1.2,102,0.12
2022-04-30T06:00:00Z,2022-04-30T05:00:00Z,24.3,-76,60.1,23.6,14,0,0,14,14,14,55.0,95.9,0.0,1018.6,285,0.8,88,0.12
2022-04-30T07:00:00Z,2022-04-30T06:00:00Z,25.6,-76,34.8,24.4,126,0,0,126,126,126,55.7,92.8,0.0,1019.2,297,0.4,73,0.12
2022-04-30T08:00:00Z,2022-04-30T07:00:00Z,27.0,-76,46.1,24.8,232,0,0,232,232,232,56.0,88.1,0.0,1019.9,288,0.3,59,0.12
2022-04-30T09:00:00Z,2022-04-30T08:00:00Z,28.0,-74,27.0,24.6,338,183,137,475,470,532,56.5,82.1,0.0,1020.3,222,0.7,44,0.12
2022-04-30T10:00:00Z,2022-04-30T09:00:00Z,29.3,-69,22.3,23.8,401,265,226,627,620,673,56.5,72.2,0.0,1020.4,200,1.6,30,0.12
2022-04-30T11:00:00Z,2022-04-30T10:00:00Z,30.7,-53,25.3,23.2,469,222,213,681,675,690,55.8,64.5,0.0,1020.1,196,2.2,17,0.12
2022-04-30T12:00:00Z,2022-04-30T11:00:00Z,31.2,5,48.0,23.2,431,59,58,489,487,490,54.5,62.5,0.0,1019.1,196,2.2,10,0.12
2022-04-30T13:00:00Z,2022-04-30T12:00:00Z,31.2,57,29.2,23.2,493,144,134,628,624,638,53.2,62.7,0.0,1017.6,191,2.1,19,0.12
2022-04-30T14:00:00Z,2022-04-30T13:00:00Z,31.2,70,20.6,23.5,393,261,226,619,613,660,52.5,63.5,0.0,1016.4,183,2.1,32,0.12
2022-04-30T15:00:00Z,2022-04-30T14:00:00Z,31.2,75,13.1,23.5,286,344,238,524,515,654,51.9,63.9,0.0,1015.4,184,2.2,46,0.12
2022-04-30T16:00:00Z,2022-04-30T15:00:00Z,30.6,76,3.1,23.8,164,430,208,372,361,636,51.8,66.7,0.0,1015.0,191,2.1,61,0.12
2022-04-30T17:00:00Z,2022-04-30T16:00:00Z,30.0,76,0.0,24.1,87,263,73,160,153,334,52.3,70.7,0.0,1015.3,196,2.0,75,0.12
2022-04-30T18:00:00Z,2022-04-30T17:00:00Z,29.2,75,27.3,24.1,11,7,1,12,11,13,52.4,74.3,0.0,1015.9,195,2.0,90,0.12
2022-04-30T19:00:00Z,2022-04-30T18:00:00Z,28.4,74,28.0,24.0,0,0,0,0,0,0,52.0,77.3,0.0,1016.5,194,2.1,104,0.12
2022-04-30T20:00:00Z,2022-04-30T19:00:00Z,27.6,71,32.1,24.2,0,0,0,0,0,0,51.7,81.5,0.0,1017.1,198,2.1,118,0.12
2022-04-30T21:00:00Z,2022-04-30T20:00:00Z,26.9,65,39.0,24.3,0,0,0,0,0,0,51.5,86.0,0.0,1017.9,201,1.9,132,0.12
2022-04-30T22:00:00Z,2022-04-30T21:00:00Z,25.9,55,28.2,24.3,0,0,0,0,0,0,53.6,91.2,0.0,1018.6,211,1.6,145,0.12
2022-04-30T23:00:00Z,2022-04-30T22:00:00Z,25.0,34,29.6,24.2,0,0,0,0,0,0,56.3,95.3,0.0,1018.8,229,1.3,156,0.12
2022-05-01T00:00:00Z,2022-04-30T23:00:00Z,24.8,-3,45.6,24.2,0,0,0,0,0,0,57.2,96.5,0.0,1018.4,240,1.1,160,0.12
2022-05-01T01:00:00Z,2022-05-01T00:00:00Z,24.5,-38,58.5,24.0,0,0,0,0,0,0,57.9,97.0,0.0,1018.0,242,1.0,155,0.12
2022-05-01T02:00:00Z,2022-05-01T01:00:00Z,24.4,-57,75.6,24.0,0,0,0,0,0,0,58.3,97.6,0.0,1017.6,246,0.9,143,0.12
2022-05-01T03:00:00Z,2022-05-01T02:00:00Z,24.3,-66,96.8,24.0,0,0,0,0,0,0,58.6,97.9,0.0,1017.6,259,0.8,130,0.12
2022-05-01T04:00:00Z,2022-05-01T03:00:00Z,24.0,-71,96.9,23.7,0,0,0,0,0,0,58.7,98.2,0.0,1017.9,292,0.6,116,0.12
2022-05-01T05:00:00Z,2022-05-01T04:00:00Z,23.8,-74,93.5,23.6,0,0,0,0,0,0,58.7,98.8,0.0,1018.3,347,0.5,102,0.12
2022-05-01T06:00:00Z,2022-05-01T05:00:00Z,24.3,-76,77.9,24.0,8,0,0,8,8,8,58.6,97.6,0.0,1018.9,11,0.5,88,0.12
2022-05-01T07:00:00Z,2022-05-01T06:00:00Z,25.4,-76,74.9,24.2,41,0,0,41,41,41,58.6,93.4,0.0,1019.6,331,0.3,73,0.12
2022-05-01T08:00:00Z,2022-05-01T07:00:00Z,26.6,-76,78.3,24.1,97,0,0,97,96,97,58.6,86.5,0.0,1020.2,227,0.6,59,0.12
