PeriodEnd,PeriodStart,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-12-31T01:00:00Z,2021-12-31T00:00:00Z,19.4,-130,1.0,-1.2,0,0,0,0,0,0,21.1,25.0,0.0,962.0,359,2.6,158,0.22
2021-12-31T02:00:00Z,2021-12-31T01:00:00Z,19.1,-117,6.8,-1.5,0,0,0,0,0,0,20.7,24.9,0.0,961.7,358,2.7,146,0.22
2021-12-31T03:00:00Z,2021-12-31T02:00:00Z,18.2,-112,11.3,-1.9,0,0,0,0,0,0,20.3,25.6,0.0,961.7,359,2.8,132,0.22
2021-12-31T04:00:00Z,2021-12-31T03:00:00Z,17.7,-111,0.0,-2.2,0,0,0,0,0,0,19.9,25.7,0.0,962.0,2,2.8,119,0.22
2021-12-31T05:00:00Z,2021-12-31T04:00:00Z,17.7,-111,0.0,-2.6,0,0,0,0,0,0,19.6,25.1,0.0,962.6,5,2.8,105,0.22
2021-12-31T06:00:00Z,2021-12-31T05:00:00Z,17.7,-113,0.0,-3.4,8,3,0,8,8,8,19.3,23.5,0.0,963.4,6,2.7,91,0.22
2021-12-31T07:00:00Z,2021-12-31T06:00:00Z,19.2,-117,0.0,-2.4,87,202,48,135,154,216,19.0,23.0,0.0,964.2,9,2.9,78,0.22
2021-12-31T08:00:00Z,2021-12-31T07:00:00Z,21.9,-122,0.0,-0.4,157,465,199,356,402,619,18.8,22.6,0.0,964.9,16,3.3,65,0.22
2021-12-31T09:00:00Z,2021-12-31T08:00:00Z,24.0,-130,0.0,-0.4,202,604,364,566,627,758,18.7,19.9,0.0,965.1,25,3.5,53,0.22
2021-12-31T10:00:00Z,2021-12-31T09:00:00Z,25.8,-142,0.0,-0.7,225,686,504,728,799,821,19.1,17.6,0.0,964.7,28,3.4,43,0.22
2021-12-31T11:00:00Z,2021-12-31T10:00:00Z,27.4,-161,0.0,-0.4,235,727,590,825,901,847,19.5,16.2,0.0,964.2,27,3.3,36,0.22
2021-12-31T12:00:00Z,2021-12-31T11:00:00Z,28.9,175,0.0,-0.4,229,750,622,851,929,855,19.4,15.0,0.0,963.1,25,3.2,34,0.22
2021-12-31T13:00:00Z,2021-12-31T12:00:00Z,30.2,153,0.0,-0.2,213,749,590,802,879,849,19.5,14.0,0.0,961.9,23,3.0,38,0.22
2021-12-31T14:00:00Z,2021-12-31T13:00:00Z,31.0,137,0.0,0.1,193,710,487,680,751,821,19.6,13.7,0.0,961.1,20,2.9,47,0.22
2021-12-31T15:00:00Z,2021-12-31T14:00:00Z,30.9,126,0.0,0.1,165,621,332,497,558,749,19.7,13.8,0.0,960.7,17,2.9,58,0.22
2021-12-31T16:00:00Z,2021-12-31T15:00:00Z,30.6,119,0.0,-0.7,121,436,152,273,316,531,19.7,13.2,0.0,960.8,16,3.0,70,0.22
2021-12-31T17:00:00Z,2021-12-31T16:00:00Z,29.0,115,12.7,-1.0,46,102,18,64,74,81,19.5,14.3,0.0,961.1,15,2.5,83,0.22
2021-12-31T18:00:00Z,2021-12-31T17:00:00Z,26.9,112,43.8,-0.2,0,0,0,0,0,0,19.1,17.1,0.0,961.9,12,2.1,97,0.22
2021-12-31T19:00:00Z,2021-12-31T18:00:00Z,26.2,111,1.8,0.2,0,0,0,0,0,0,18.7,18.2,0.0,962.7,9,2.5,111,0.22
2021-12-31T20:00:00Z,2021-12-31T19:00:00Z,24.8,111,0.0,-0.6,0,0,0,0,0,0,18.3,18.7,0.0,963.4,7,2.8,124,0.22
2021-12-31T21:00:00Z,2021-12-31T20:00:00Z,22.9,113,14.0,-1.0,0,0,0,0,0,0,17.9,20.4,0.0,963.7,7,3.0,138,0.22
2021-12-31T22:00:00Z,2021-12-31T21:00:00Z,22.1,120,1.0,0.3,0,0,0,0,0,0,17.4,23.5,0.0,963.7,8,2.9,151,0.22
2021-12-31T23:00:00Z,2021-12-31T22:00:00Z,22.0,141,1.9,1.3,0,0,0,0,0,0,17.0,25.5,0.0,963.7,7,2.8,163,0.22
2022-01-01T00:00:00Z,2021-12-31T23:00:00Z,21.2,-168,18.1,1.4,0,0,0,0,0,0,17.0,27.0,0.0,963.4,7,2.9,166,0.22
2022-01-01T01:00:00Z,2022-01-01T00:00:00Z,20.2,-130,1.2,0.9,0,0,0,0,0,0,16.9,27.7,0.0,962.8,8,3.0,158,0.22
2022-01-01T02:00:00Z,2022-01-01T01:00:00Z,19.5,-117,0.0,0.4,0,0,0,0,0,0,16.9,27.9,0.0,962.4,9,3.1,146,0.22
2022-01-01T03:00:00Z,2022-01-01T02:00:00Z,19.0,-112,0.0,0.8,0,0,0,0,0,0,16.8,29.4,0.0,962.4,11,3.2,133,0.22
2022-01-01T04:00:00Z,2022-01-01T03:00:00Z,18.8,-111,6.6,0.9,0,0,0,0,0,0,16.7,30.2,0.0,962.8,11,3.1,119,0.22
2022-01-01T05:00:00Z,2022-01-01T04:00:00Z,18.6,-111,0.0,0.7,0,0,0,0,0,0,16.6,30.1,0.0,963.3,11,2.9,105,0.22
2022-01-01T06:00:00Z,2022-01-01T05:00:00Z,18.4,-113,15.4,0.6,7,0,0,7,7,7,16.4,30.2,0.0,964.0,9,2.8,91,0.22
2022-01-01T07:00:00Z,2022-01-01T06:00:00Z,18.8,-117,1.0,0.9,83,251,60,142,166,240,16.3,29.9,0.0,964.8,10,3.1,78,0.22
2022-01-01T08:00:00Z,2022-01-01T07:00:00Z,20.4,-122,0.0,0.6,145,527,225,369,421,665,16.1,26.7,0.0,965.4,19,3.4,65,0.22
2022-01-01T09:00:00Z,2022-01-01T08:00:00Z,22.3,-130,0.0,-0.3,181,669,402,583,649,794,16.0,22.3,0.0,965.7,27,3.7,53,0.22
2022-01-01T10:00:00Z,2022-01-01T09:00:00Z,26.0,-142,0.0,-0.0,201,746,547,747,823,848,15.9,18.2,0.0,965.3,26,4.0,43,0.22
2022-01-01T11:00:00Z,2022-01-01T10:00:00Z,29.0,-161,0.0,0.4,211,782,635,846,926,869,15.8,15.7,0.0,964.5,24,4.3,36,0.22
2022-01-01T12:00:00Z,2022-01-01T11:00:00Z,29.8,175,0.0,0.4,213,791,657,870,950,874,15.7,15.1,0.0,963.5,25,4.2,34,0.22
2022-01-01T13:00:00Z,2022-01-01T12:00:00Z,30.4,153,0.0,0.4,207,774,610,817,896,865,15.5,14.5,0.0,962.3,25,4.0,38,0.22
